,tweet
14307,"['hoe', 'instead', 'wife', 'side', 'realiz', 'sent', 'messag']"
14308,"['day', 'to', 'bitch', 'time', 'shit', 'like', 'basic', 'no', 'talk', 'tweet', 'one', 'a']"
14309,"['hoe', 'bad', 'bitch', 'foreign', 'even', 'want', 'local', 'pull', 'soon']"
14310,"['confer', 'yanke', 'promis', 'georg', 'decis', 'first', 'basebal', 'interfer', 'news', 'said', 'would']"
14311,"['girl', 'babe', 'lou', 'back', 'struck', 'basebal', 'year', 'ruth', 'ban', 'old', 'yanke', 'a']"
14312,"['confer', 'trash', 'year', 'lol', 'basketbal', 'big']"
14313,"['hoe', 'b', 'i', 'get', 'scari', 'worri', 'go', 'bola']"
14314,"['bitch', 'card', 'shit', 'line', 'god']"
14315,"['bitch', 'girl', 'scream', 'panti', 'as', 'on', 'need', 'put', 'back', 'we', 'damn', 'mind', 'big', 'lose', 'annalist']"
14316,"['tri', 'hoe', 'crucifi', 'tweak']"
14317,"['hoe', 'everi', 'as', 'dude', 'normal', 'i', 'funni', 'happen']"
14318,"['flat', 'run', 'pussi', 'bitch', 'what', 'tire', 'like', 'em', 'need', 'put', 'gun', 'ask', 'fix', 'ya', 'a', 'nigra', 'a']"
14319,"['equal', 'trash', 'glimps', 'everybodi', 'season', 'show', 'nfl']"
14320,"['bitch', 'spectacl', 'lol', 'look', 'as', 'alway', 'make', 'nigra', 'hebron']"
14321,"['around', 'got', 'b', 'what', 'wit', 'word', 'bitch', 'nut', 'lil', 'damn', 'lie', 'town', 'said', 'a', 'nigra', 'a']"
14322,"['act', 'bitch', 'want', 'like', 'could', 'i', 'follow', 'back', 'alway', 'me', 'fat']"
14323,['hoe']
14324,"['pussi', 'shit', 'ago', 'week', 'well', 'beat', 'still', 'a', 'hung']"
14325,"['man', 'jacket', 'bitch', 'letterman', 'look', 'like', 'wit', 'lay', 'would', 'puddl', 'drake', 'sh']"
14326,"['bitch', 'shit', 'mad', 'i', 'yo', 'fokin']"
14327,"['bitch', 'fun', 'get', 'seriou', 'want', 'tweet', 'spoil', 'laugh', 'p.', 'a']"
14328,"['handshak', 'make', 'bitch']"
14329,"['me', 'hoe', 'play', 'bitch']"
14330,"['hoe', 'wear', 'kid', 'bitch', 'got', 'august', 'dusti', 'bae', 'yo', 'car', 'drive', 'still', 'a', 'alina', 'nigra']"
14331,"['outsid', 'pussi', 'kid', 'bedroom', 'like', 'window', 'look', 'wait', 'play', 'day', 'ground']"
14332,"['sidewalk', 'way', 'pussi', 'ever', 'kill', 'get', 'damn', 'ant', 'think', 'nigra']"
14333,"['player', 'recogn', 'hoe', 'leav', 'i', 'star', 'fan', 'alon']"
14334,"['comment', 'boy', 'like', 'girl', 'get', 'alway', 'ghetto', 'realli', 'a', 'pictur', 'instal', 'a']"
14335,"['hoe', 'toothless', 'made', 'one', 'thi', 'a', 'a']"
14336,"['afl', 'american', 'coupl', 'play', 'yank', 'system', 'draft', 'so', 'list', 'a']"
14337,"['hoe', 'a', 'a']"
14338,"['got', 'trash', 'point']"
14339,"['pussi', 'hoe', 'lol', 'fuck', 'apolog', 'shot']"
14340,"['next', 'ariana', 'bitch', 'fuck', 'back', 'probabl']"
14341,"['trust', 'bitch']"
14342,"['young', 'lol', 'look', 'nail', 'thug', 'faggot', 'mine', 'better', 'tell', 'fokin']"
14343,"['bad', 'give', 'bitch', 'world', 'treat', 'shit', 'like', 'girlfriend', 'feel', 'damn', 'guy', 'still', 'p.', 'a']"
14344,"['shawn', 'though', 'godfath', 'ramon', 'bitch', 'razor', 'noon', 'a', 'michel', 'a']"
14345,"['bitch', 'you', 'bf', 'dumb', 'like', 'talk', 'thank', 'ugh', 'still', 'a']"
14346,"['bitch', 'everi', 'back', 'bare', 'here', 'a']"
14347,"['hoe', 'snip']"
14348,"['is', 'insan', 'crazi', 'ago', 'rb', 'yet', 'pick', 'ppl', 'roy', 'ho', 'posit', 'yr', 'get', 'map', 'a', 'implant']"
14349,"['man', 'carri', 'hate', 'trashi', 'bitch', 'ok', 'as', 'could', 'fuck', 'see', 'woman']"
14350,"['pray', 'h', 'carri', 'order', 'yellow', 'nazi', 'israel', 'badg', 'rememb', 'use', 'make', 'woman', 'muslim', 'a']"
14351,"['hoe', 'grade', 'loyal', 'th', 'a', 'a']"
14352,"['hoe', 'lil']"
14353,['nike']
14354,"['way', 'ice', 'sheen', 'challeng', 'bucket', 'right', 'charli']"
14355,"['especi', 'toward', 'peopl', 'one', 'care', 'want', 'abo', 'be', 'compassion', 'sagittariu', 'a']"
14356,"['call', 'white', 'when', 'final', 'see', 'duti', 'kid', 'nigger', 'call', 'a', 'a']"
14357,"['pussi', 'run', 'wild']"
14358,"['hoe', 'car', 'know']"
14359,"['give', 'bey', 'instead', 'mock', 'lost', 'gave', 'found', 'back', 'propos', 'ring', 'met', 'gala', 'jay', 'ttp', 'a']"
14360,"['duo', 'mural', 'breakfast', 'graffiti', 'itali', 'trash', 'coffe', 'morn', 'rome', 'new']"
14361,"['bitch', 'a', 'a', 'a', 'a', 'nigra', 'a']"
14362,"['hoe', 'shout', 'd', 'suppos', 'jail', 'fuck', 'need', 'twitter', 'pointless', 'tweet', 'a']"
14363,"['apollo', 'time', 'storag', 'went', 'comput', 'throw', 'million', 'bird', 'spacecraft', 'moon', 'phone']"
14364,"['moron', 'neighborhood', 'fuck', 'anybodi', 'injustic', 'perceiv', 'ferguson', 'crash']"
14365,"['man', 'cancer', 'young', 'cure', 'fine', 'believ', 'cop', 'goe', 'shot']"
14366,"['shit', 'presid', 'secretari', 'like', 'formal', 'piec', 'o', 'i', 'issu', 'israel', 'apolog', 'retard', 'would', 'anti-semit', 'a']"
14367,"['control', 'number', 'verdict', 'retard', 'deni', 'democrat', 'woman', 'hobbi', 'lobbi', 'a', 'big']"
14368,"['leagu', 'yanke', 'let', 'minor', 'sit', 'w', 'would', 'one', 'a']"
14369,"['call', 'pussi', 'site', 'quit', 'drug', 'md', 'sta', 'i', 'three', 'are', 'go', 'lay', 'web', 'diagnosi']"
14370,"['day', 'booti', 'happi', 'bitch', 's', 'valentin', 'big', 'a', 'a']"
14371,"['pussi', 'eat', 'hallway', 'lunch', 'fuck', 'i', 'languag', 'yeah', 'staircas', 'foreign']"
14372,"['look', 'like', 'blame', 'parent', 'mad', 'bitch', 'head', 'bald', 'thi', 'a']"
14373,"['luv', 'sour', 'loss', 'fan', 'ride', 'drunk', 'yanke']"
14374,"['fail', 'chanc', 'trash', 'gave', 'nonsens', 'statist']"
14375,"['hoe', 'post', 'shit', 'pt']"
14376,"['got', 'cheat', 'baskett', 'hank', 'tranni', 'shootout']"
14377,"['nig', 'wink', 'smile', 'autumn', 'lover', 'bridg', 'star', 'see', 'kiss', 'knowingli', 'seclud', 'balmi', 'two', 'a']"
14378,"['lol', 'like', 'scare', 'weather', 'yellow', 'right']"
14379,"['like', 'tweet', 'nigger']"
14380,"['bitch', 'i', 'mine', 'never', 'think']"
14381,"['hop', 'dick', 'bitch', 'suck', 'hip', 'dead', 'terribl']"
14382,"['problem', 'got', 'bitch', 'too', 'goe', 'one', 'urn', 'p.']"
14383,"['bitch', 'nice', 'lol', 'look', 'though', 'tri', 'tri', 'aha']"
14384,"['behind', 'girl', 'hoe', 'bar', 'pick', 'one', 'a']"
14385,"['hoe', 'internet', 'girl']"
14386,"['bitch', 'keep', 'tupac', 'seriou', 'are', 'yep', 'move', 'kane']"
14387,"['bitch', 'slow', 'music', 'shit', 'play', 'let', 'nap', 'turn', 'wit', 'smoke', 'bet', 'a', 'a', 'a', 'boogi']"
14388,"['hoe', 'rico', 'as', 'hit', 'point', 'damn', 'a', 'a', 'a']"
14389,"['stay', 'bitch', 'lol', 'floyd', 'bad']"
14390,"['bitch', 'as', 'stupid', 'lil', 'wit', 'fuck']"
14391,"['monkey', 'could', 'reason', 'kill', 'get', 'smoker', 'see', 'game', 'smoke', 'smoke', 'door']"
14392,"['slope', 'feel', 'still']"
14393,"['as', 'bitch', 'data', 'accord', 'nigra']"
14394,"['throw', 'bird']"
14395,"['w', 'bitch', 'tendenc']"
14396,"['bitch', 'silenc', 'make', 'wit', 'realli', 'violenc', 'real', 'move', 'scene', 'cut']"
14397,"['kid', 'bitch', 'name', 'slap', 'parent', 'like', 'stupid', 'i', 'get', 'sorri', 'name', 'a', 'peopl', 'fli', 'fuck']"
14398,"['hoe', 'go', 'talk']"
14399,"['done', 'to', 'bitch', 'everi', 'time', 'like', 'alreadi', 'bitch', 'ride', 'die', 'talk', 'talk', 'die', 'nigra']"
14400,"['bitch', 'girl', 'pas', 'catch', 'need', 'i', 'catch', 'throw', 'talk', 'td', 'feel', 'sh']"
14401,"['bitch', 'let', 'first', 'cum', 'real', 'a', 'a', 'a']"
14402,"['day', 'bitch', 'nobodi', 'street', 'love', 'one', 'nigra']"
14403,"['thing', 'yanke', 'tonight', 'hous', 'show', 'jame', 'beard', 'main', 'pat', 'go', 'two']"
14404,"['hoe', 'halloween', 'lol', 'femal', 'bit', 'discourag', 'cat', 'dress', 'one', 'bunni', 'u', 'g', 'call', 'a', 'a', 'a']"
14405,"['sex', 'pussi', 'open', 'also', 'seat', 'assum', 'contribut', 'like', 'it', 'woman', 'mean', 'f', 'convoy', 'a']"
14406,"['wear', 'player', 'bitch', 'jordan', 'tattoo', 'black', 'i', 'want', 'guy', 'creat', 'uk']"
14407,"['dm', 'someon', 'trash', 'drop']"
14408,"['dick', 'bitch', 'sub', 'want', 'finish', 'inch']"
14409,"['uh', 'bitch', 'not', 'ht', 'pas', 'her', 'see', 'do', 'rape', 'drunk', 'nigra', 'p.', 'a']"
14410,"['trash', 'hour', 'hour', 'half', 'exist', 'last', 'work']"
14411,"['trash', 'wrong', 'sweet', 'pie', 'potato', 'pecan', 'all', 'hell']"
14412,['bitch']
14413,"['next', 'hoe', 'everi', 'new', 'da', 'old', 'nigra']"
14414,"['episod', 'peopl', 'white', 'mysteri', 'favorit', 'friend', 'vanish', 'afford', 'find', 'unemploy', 'ho', 'black', 'one', 'a']"
14415,"['hate', 'shit', 'girl', 'black', 'as', 'girlfriend', 'stupid', 'white', 'cultur', 'let', 'say', 'talk', 'date', 'guy', 'nig', 'a']"
14416,"['uh', 'bitch', 'like', 'fish', 'get', 'back', 'me', 'tri', 'cat', 'nut']"
14417,"['pussi', 'asphalt', 'shoot', 'i', 'beat', 'face', 'go']"
14418,"['h', 'hoe', 'whole', 'l', 'i', 'smash', 'fool', 'team', 'c', 'mao', 'a', 'a', 'a', 'a']"
14419,"['yellow', 'no', 'face']"
14420,"['fuck', 'hate', 'girl', 'bitch', 'mad', 'happi', 'get', 'realli', 'show', 'cut']"
14421,"['like', 'tauru', 'crazi', 'cancer', 'gemini', 'libra', 'bitch', 'virgo', 'ari', 'leo', 'capricorn', 'scorpio', 'sign', 'sagittariu', 'a', 'a']"
14422,"['proce', 'talk', 'trash', 'ht', 'jumper', 'video', 'hu', 'rooki', 'hit', 'yourself', 't', 'don', 'a', 'a', 'a', 'a']"
14423,"['oppon', 'trash', 'interview', 'lb', 'solomon', 'halftim', 'talk', 'video', 'cl']"
14424,"['stadium', 'singl', 'yanke', 'video', 'final', 'hit', 'derek', 'peter']"
14425,"['hoe', 'like', 'look', 'baddest', 'colleg', 'said']"
14426,"['god', 'mock']"
14427,"['attack', 'suspect', 'whip', 'pistol', 'shoot', 'homeown', 'arm']"
14428,"['asshol', 'yanke', 'wear', 'alway', 'no', 'cap', 'matter', 'go']"
14429,"['day', 'valentin', 'blood', 'christma', 'bitch', 'extra']"
14430,"['ugh', 'trash', 'white']"
14431,"['bitch', 'friend', 'past', 'fuck', 'heavili', 'walk', 'talk']"
14432,"['get', 'fuck', 'bitch']"
14433,"['kid', 'appl', 'ask', 'brought', 'queer', 'teacher', 'a']"
14434,"['call', 'bird', 'free']"
14435,"['young', 'bitch', 'o', 'back', 'bro', 's', 'buffalo', 'soldier', 'ha', 'still', 'tbt', 'a']"
14436,"['he', 'd', 'yanke', 'like', 'ever', 'i', 'r', 'someday', 'game', 'if', 'me', 'would', 'ask', 'm', 'a', 'star', 'a', 'a']"
14437,"['watch', 'film', 'kane', 'best', 'citizen', 'time', 'school', 'cunt', 'movi', 'tell', 'go', 'pretenti']"
14438,"['whoever', 'pussi', 'lowest', 'number', 'stupid', 'common', 'definit', 'denomin', 'probabl', 'call', 'matur', 'a']"
14439,"['hoe', 'note', 'pussi', 'lol', 'pop', 'day', 'sell', 'month', 'a']"
14440,"['bitch', 'fuck', 'feed', 'irrelev', 'opinion', 'suppos']"
14441,"['muhammad', 'hoe', 'graci', 'ali', 'roy']"
14442,"['hoe', 'got', 'bitch', 'monogam', 'anonym', 'fuck', 'yo', 'news', 'u']"
14443,"['shit', 'slap', 'need', 'bitch', 'real', 'nigra']"
14444,"['color', 'tape', 'pas', 'sta', 'get', 'do', 'alway', 'duct', 'make', 'drunk']"
14445,"['trash', 'girl', 'fuck', 'back', 'last', 'one', 'a']"
14446,"['wear', 'built', 'shit', 'bitch', 't', 'chain', 'a', 'are']"
14447,"['hoe', 'control']"
14448,"['get', 'come', 'hoe', 'yo']"
14449,"['call', 'bitch', 'got', 'like', 'text', 'alway', 'scoop', 'beasti', 'a', 'a', 'a']"
14450,"['pussi', 'got', 'bitch', 'pretti', 'a', 'a']"
14451,"['hillbilli', 'way', 'someth', 'best', 'it', 'make', 'tell']"
14452,"['use', 'unclean', 'time', 'outta', 'bitch', 'nine', 'brush', 'client', 'beat', 'ten', 'face', 'a']"
14453,"['least', 'bitch', 'broke']"
14454,"['call', 'bitch', 'suck', 'dragon', 'ball', 'said', 'wake']"
14455,"['jacki', 'bitch', 'as', 'old', 'gamma']"
14456,"['mr', 'bitch', 'i', 'alway', 'tell', 'a']"
14457,"['happen', 'old', 'know', 'yeah', 'benghazi']"
14458,"['weed', 'bitch', 'you', 'like', 'sober', 'smell']"
14459,"['sour', 'ghetto', 'cream']"
14460,"['girl', 'thought', 'crazi', 'snap', 'shovel', 'bitch', 'nose', 'guy', 'a', 'p.']"
14461,"['bitch', 'lol', 'she', 'lose', 'tweet', 'still']"
14462,"['number', 'follow', 'it', 'love', 'frame', 'shut', 'crook', 'yanke']"
14463,"['grind', 'yanke']"
14464,"['el', 'bitch', 'rememb']"
14465,"['though', 'hoe', 'babi', 'mom']"
14466,"['massacr', 'kid', 'wife', 'graphic', 'includ', 'christian', 'slept', 'pastor', 'muslim', 'jihad']"
14467,"['hoe', 'gon', 'lol', 'it', 'feel', 'come', 'boy', 'go', 'a', 'a']"
14468,"['hoe', 'deni', 'a']"
14469,"['gossip', 'femal', 'like', 'bitch', 'day', 'anyth', 'freaki']"
14470,"['mari', 'hoe', 'jane', 'i', 'love', 'code']"
14471,"['hoe', 'someon', 'you', 'ab', 'get', 'judg', 'in', 'hu', 'process', 'straight']"
14472,"['next', 'quasi-religi', 'my', 'sake', 'song', 'come', 'last', 'charli', 'two']"
14473,"['bitch', 'like', 'hea', 'broke', 'tweet']"
14474,"['gossip', 'like', 'hoe', 'bitch']"
14475,"['respect', 'attent', 'bitch', 'woman', 'want', 'real', 'naw', 'truth']"
14476,"['what', 'parent', 'and', 'daddi', 's', 'superman', 'dead', 'yup', 'die', 'sad', 'go', 'ho', 'batman', 'a', 'a', 'a', 'a']"
14477,"['got', 'app', 'bitch']"
14478,"['gasolin', 'daddi', 'yanke', 'a', 'a']"
14479,"['yellow', 'wayn', 'green', 'lil', 'a', 'a', 'a']"
14480,"['hoe', 'one', 'bitter', 'hater', 'bird', 'hater', 'friend', 'woman', 'feather', 'flock', 'a']"
14481,"['cold', 'beer', 'head', 'top', 'i', 'sick', 'chug', 'challeng', 'a']"
14482,"['costum', 'lol', 'without', 'bitch', 'damn', 'enough', 'smutti']"
14483,"['hoe', 'chase', 'use', 'dollar', 'sign']"
14484,"['man', 'bitch', 'i', 'hungri', 'money', 'puffin']"
14485,"['thank', 'justif', 'bitch', 'face']"
14486,"['point', 'bitch', 'me', 'face', 'thank']"
14487,"['bitch', 'mad', 'ex', 'pull', 'make', 'a', 'a']"
14488,"['dive', 'pussi', 'like']"
14489,"['timb', 'dyke', 'fella', 'rememb', 'stock', 'buy', 'thermal']"
14490,"['hoe', 'got', 'john', 'honest', 'differ', 'code', 'area']"
14491,['trash']
14492,"['trash', 'wiz', 'known', 'put', 'garbag', 'dempster', 'ma']"
14493,"['pussi', 'weed', 'ye', 'like', 'love', 'money']"
14494,"['follow', 'cunt', 'spree']"
14495,['bitch']
14496,"['hoe', 'now', 'gay', 'mao']"
14497,"['ate', 'pussi', 'today', 'new', 'food', 'first', 'favorit', 'say', 'time', 'may', 'think', 'michigan']"
14498,"['dick', 'nice', 'asshol', 'you', 'girl', 'bitch', 'if', 'want']"
14499,"['realiti', 'peopl', 'lost', 'could', 'congratul', 'fuck', 'bitch', 'hot', 'health', 'weight', 'lose', 'a']"
14500,"['pussi', 'girl', 'actual', 'unlik', 'her', 'love', 'bro', 'care', 'lot', 'call', 'a']"
14501,"['sheen', 'legend', 'charli']"
14502,"['pussi', 'a']"
14503,"['ungrat', 'bitch']"
14504,"['club', 'song', 'look', 'hear', 'bitch', 'da', 'wen']"
14505,"['lauderdal', 'hoe', 'at']"
14506,"['call', 'am', 'pussi', 'thing', 'know', 'let', 'yo', 'dat', 'mind', 'da', 'st']"
14507,"['hate', 'you', 'bitch', 'follow', 'still', 'mao', 'p.']"
14508,"['pussi', 'one', 'the', 'usual', 'bitch', 'confid', 'get', 'dat', 'big', 'ugli', 'thirst', 'given', 'p.', 'a']"
14509,"['brace', 'old', 'sum', 'bitch']"
14510,"['bitch', 'fuck', 'need', 'money', 'nigra']"
14511,['hoe']
14512,"['hoe', 'none', 'trust', 'bitch', 'a']"
14513,"['done', 'watch', 'bird', 'close', 'limit', 'even', 'see', 'spot', 'femal', 'bird', 'studi', 'skill']"
14514,"['monkey', 'experi', 'like', 'bar', 'get', 'let', 'cross', 'point', 'order', 'forward', 'pain', 'move', 'go', 'a']"
14515,"['like', 'nigger']"
14516,"['bitch', 'hope', 'shit', 'like', 'sound', 'boy', 'ion', 'aggrav', 'nag', 'all', 'a', 'p.', 'souljah', 'a', 'a']"
14517,"['pussi', 'could', 'ever', 'i', 'feel', 'tri', 'better', 'money']"
14518,"['yanke', 'repo', 'day', 'catcher', 'pitcher']"
14519,"['pussi', 'grab', 'booti', 'love', 'appreci']"
14520,"['cancer', 'fuck', 'alreadi', 'get', 'holi', 'talk', 'cunt', 'breast', 'still']"
14521,"['eye', 'bitch', 'take', 'one']"
14522,"['popcorn', 'hoe', 'want', 'bol']"
14523,"['whore', 'fuck', 'attent', 'faggot', 'lil', 'mute']"
14524,"['not', 'bitch', 'shit', 'look', 'like', 'look', 'talk', 'seen', 'di']"
14525,"['ur', 'anyway', 'faggot', 'plu', 'kid', 'drink', 'bear']"
14526,"['home', 'yr', 'abel', 'depot', 'hang', 'l', 'work', 'want', 'major', 'old', 'bearer']"
14527,"['gyro', 'stay', 'send', 'lane', 'boy', 'as', 'keep', 'big', 'need', 'want', 'infest', 'di', 'hell', 'cava', 'bearer']"
14528,"['problem', 'drop', 'jesu', 'draft', 'get', 'faggot', 'squad', 'go']"
14529,"['kill', 'bearer']"
14530,"['hoe', ""a'"", 'catch', 'school', 'high', 'bodi', 'er', 'a', 'mao', 'a']"
14531,"['morn', 'give', 'bitch', 'head', 'wake', 'a', 'a', 'a', 'a']"
14532,"['dat', 'fuck', 'bitch']"
14533,"['bad', 'blow', 'like', 'loud', 'bitch', 'wit', 'a']"
14534,"['hoe', 'blood', 'a', 'a']"
14535,"['roll', 'bitch', 'high', 'let', 'get', 'u']"
14536,"['life', 'fame', 'bitch', 'pop', 'me', 'stalk', 'than', 'p.']"
14537,"['ray', 'bitch', 'need']"
14538,"['hoe', 'skin', 'get', 'never', 'would']"
14539,"['bad', 'hoe', 'bitch', 'ooh', 'attitud', 'song', 'nasti']"
14540,"['pussi', 'lol', 'girl', 'black', 'like', 'argument', 'attitud', 'said', 'tast', 'brush']"
14541,"['fit', 'got', 'thick', 'on', 'bitch', 'want', 'go', 'skinni', 'like']"
14542,"['got', 'bitch', 'mention', 'someth', 'bit', 'as', 'up', 'say', 'me', 'eye', 'shut', 'a']"
14543,"['shake', 'chicken', 'perfect', 'fri']"
14544,"['go', 'hoe', 'turn', 'hang']"
14545,"['pussi', 'like', 'ago', 'look', 'month', 'six', 'die']"
14546,"['photograph', 'trash', 'engag', 'get', 'hid', 'photo', 'ador']"
14547,"['tha', 'bitch', 'ross', 'biggest']"
14548,"['bitch', 'peopl', 'sympathi', 'into', 'get', 'situat']"
14549,"['happen', 'bitch', 'what', 'friend', 'name', 'fuck', 'use', 'me', 'close', 'old', 'mom', 'inset']"
14550,"['dish', 'bitch', 'take', 'a']"
14551,"['get', 'hoe', 'and']"
14552,"['got', 'great', 'i', 'pregnant', 'go', 'nigger']"
14553,"['up', 'as', 'bitch', 'squar', 'nigra', 'a']"
14554,"['hoe', 'spark']"
14555,"['hoe', 'keep', 'point', 'got']"
14556,"['trash', 'watch', 'go', 'phone']"
14557,"['monkey', 'look', 'paid', 'af', 'real', 'hold', 'a', 'a', 'a']"
14558,"['hoe', 'pose', 'taught']"
14559,"['night', 'trash', 'take']"
14560,"['pussi', 'deep']"
14561,"['el', 'bitch', 'hate', 'nigra']"
14562,"['brandon', 'cunt']"
14563,"['shelv', 'due', 'back', 'breath', 'summer', 'easi']"
14564,"['am', 'night', 'not', 'bitch', 'earli', 'tonight', 'i', 'get', 'yeah', 'good', 'me', 'think', 'rest']"
14565,"['repo', 'victim', 'wait', 'femal', 'say', 'shot', 'ore']"
14566,"['man', 'eat', 'nothin', 'show', 'bitch', 'tri', 'here', 'said', 'nigra', 'a']"
14567,"['pussi', 'pay', 'love', 'buy', 'money', 'a', 'a']"
14568,"['breath', 'pussi', 'morn', 'dick', 'as', 'night', 'last', 'sweet']"
14569,"['bitch', 'person', 'afraid']"
14570,"['pussi', 'not', 'everi', 'press', 'your', 'special', 'nigra']"
14571,"['hoe', 'hoe', 'shit', 'you', 'win', 'n', 'yo', 'bc', 'want', 'leav', 'nigra']"
14572,"['hoe', 'want', 'a']"
14573,"['delici', 'eat', 'human', 'dog', 'them', 'child', 'ho', 'year-old', 'smear']"
14574,"['bitch', 'danc', 'need', 'ode', 'a']"
14575,"['fuck', 'yo', 'probabl', 'bitch', 'home']"
14576,"['pussi', 'girl', 'rus', 'meanwhil', 'let', 'see', 'pay', 'never', 'tweet', 'again', 'read', 'nigra', 'a']"
14577,"['bitch', 'as', 'toe', 'hear', 'dawg', 'ol', 'i', 'damn', 'think', 'high', 'naa', 'nasa', 'dien', 'maddi', 'p.', 'a', 'a']"
14578,"['bad', 'bitch', 'shit', 'everybodi', 'i', 'log', 'tiff', 'tweet', 'f', 'seen', 'hell', 'a', 'a', 'a', 'yeah', 'a', 'a', 'a', 'a']"
14579,"['hoe', 'cool', 'bitch', 'a', 'a']"
14580,"['take', 'bitch', 'nun', 'a', 'fiona', 'a']"
14581,"['hoe', 'bitch', 'dog', 'dam', 'as', 'toe', 'dumb', 'stupid', 'mad', 'yo', 'want', 'stomp', 'a', 'a', 'a', 'a']"
14582,"['bitch', 'lol', 'pas', 'ohh', 'might']"
14583,"['hey', 'hoe']"
14584,['bitch']
14585,"['tho', 'bitch', 'bone', 'i', 'beat', 'tri', 'a']"
14586,"['bitch', 'ye', 'as', 'fuck', 'back', 'throw', 'titl']"
14587,"['trash', 'reaction', 'brand', 'sh', 'yet', 'everyon', 'said', 'same', 'might', 'a']"
14588,"['tho', 'hoe', 'got', 'that', 'lol', 'you', 'like', 'bodi', 'debat', 'let', 'b', 'if', 'say', 'def', 'u', 'naw']"
14589,"['bill', 'hoe', 'cellphon', 'month']"
14590,"['bitch', 'feel', 'i', 'sweetpea']"
14591,"['ross', 'like', 'feel', 'tim', 'nigger']"
14592,"['hoe', 'psychic', 'brush']"
14593,"['hoe', 'command']"
14594,"['hoe', 'ya', 'girlfriend', 'put', 'a', 'p.']"
14595,"['bitch', 'shit', 'name', 'know', 'cheat', 'even', 'cheat']"
14596,"['absolut', 'worst', 'bitch', 'girl', 'sonor']"
14597,"['pussi', 'open', 'wide', 'bust', 'dat']"
14598,"['unless', 'bitch', 'tell', 'shit', 'suck', 'fuck']"
14599,"['o', 'bitch', 'keep', 'alway', 'see', 't', 'wit', 'love', 'tell', 'a', 'front']"
14600,"['sex', 'pussi', 'girl', 'eat', 'lost', 'never', 'bore', 'mean', 'tell', 'u']"
14601,"['ching', 'chong']"
14602,"['hoe', 'bitch', 'thought', 'noth', 'like', 'o', 'huh', 'a', 'a', 'a']"
14603,"['ill', 'yea', 'hoe', 'shi', 'lol', 'rep', 'fam', 'hell', 'a']"
14604,"['fuck', 'hoe', 'got', 'know', 'car', 'a']"
14605,"['whore', 'bitch', 'rid', 'know', 'get', 'donat', 'rn', 'me', 'dana', 'one', 'a', 'a', 'a']"
14606,"['man', 'cheat', 'girl', 'bitch', 'fight', 'leav', 'stupid', 'bitch', 'get', 'want', 'move', 'go', 'nigra', 'p.', 'a']"
14607,"['hoe', 'yea', 'ooh', 'get']"
14608,"['bitch', 'sean', 'bug', 'stupid', 'lil', 'voic', 'fuck']"
14609,"['call', 'bad', 'front', 'girl', 'bitch', 'swear', 'queen', 'offend', 'put', 'get']"
14610,"['dumb', 'bitch', 'lol']"
14611,"['hoe', 'bromin', 'number', 'come', 'bro', 'therefor', 'ho', 'element']"
14612,"['like', 'twitter', 'bitch', 'fli']"
14613,"['bitch', 'hea', 'i', 'go', 'freez', 'steal']"
14614,"['pussi', 'get', 'school', 'unlimit', 'high']"
14615,"['drop', 'run', 'song', 'bitch', 'quot', 'togeth', 'never']"
14616,"['bitch', 'littl']"
14617,"['hoe', 'girl', 'girlfriend', 'everyth', 'put', 'good', 'bro', 't', 'need', 'find', 'a']"
14618,"['hoe', 'girl', 'actual', 'sloppi', 'like', 'fuck', 'kiss', 'feel', 'realli', 'better']"
14619,"['life', 'reliev', 'bitch', 'girl', 'enough', 'stress', 'need', 'harsh', 'feel', 'make', 'help', 'better', 'guy', 'a']"
14620,"['dick', 'list', 'want', 'bitch']"
14621,"['nobel', 'hoe', 'monro', 'got', 'biggest', 'like', 'worship', 'bitch', 'prize', 'marilyn', 'time', 'fun', 'a']"
14622,"['bitch', 'flick', 'as', 'ever', 'sad', 'movi', 'chick']"
14623,"['sex', 'pic', 'hoe', 'wife', 'tit', 'happi', 'cute', 'wait', 'day', 'date', 'mean', 'make', 'st', 'a']"
14624,"['true', 'bitch', 'come', 'dream', 'make', 'test']"
14625,"['like', 'hoe', 'know']"
14626,"['boyfriend', 'bitch', 'talk']"
14627,"['real', 'bitch', 'know', 'fake', 'sweet']"
14628,"['hoe', 'year', 'realiz', 'later', 'marri']"
14629,"['hoe', 'realiz', 'bae']"
14630,['pussi']
14631,"['forget', 'got', 'bitch', 'like', 'ex', 'i', 'broke', 'yo', 'said', 'money', 'a', 'a', 'a']"
14632,"['smoke', 'bitch', 'b', 'fa', 'gone', 'even', 'love', 'bnfl', 'a', 'day', 'a']"
14633,"['them', 'turn', 'bitch', 'pitch', 'a']"
14634,"['behind', 'bitch', 'got', 'you', 'flinch', 'hygien', 'know', 'put', 'wipe', 'ear', 'nose', 'want', 'par', 'ya', 'a']"
14635,"['home', 'bitch', 'as', 'take', 'ya', 'gunn']"
14636,"['nippl', 'pink', 'bitch', 'nasti', 'look', 'cute', 'a']"
14637,"['definit', 'watch', 'sentenc', 'blind', 'bitch', 'togeth', 'yo', 'foot', 'flock', 'kick', 'sketch', 'a']"
14638,"['hoe', 'trash', 'super', 'candi', 'peep', 'corn', 'a', 'a']"
